customer_id,customer_name,customer_email,customer_age,annual_income,credit_score,country,city
ec656500-1f6e-4748-b6ae-11f963dbe362,Katherine Elliott,devin02@example.com,25,131712.97,575,DJ,North Jon
1d9c63c2-fcc2-477f-b6d5-cf8d8c584807,Jill Welch,iedwards@example.org,24,335977.26,480,DZ,Wilcoxmouth
1196a169-baf6-4939-b1ec-a57569d08c08,Steven Dorsey,lgarcia@example.net,65,192650.19,476,DJ,Paulside
6a7f2dbd-5554-4a2e-97e7-934b9d6251b1,Brandy Sharp,wanda97@example.com,48,344779.93,614,JO,Montgomeryfort
2b73ccc4-4f3f-4b57-9649-ec6c73033ab8,Julie Anderson,xwilliams@example.org,45,301878.5,522,LA,Catherineburgh
29bb56da-fbcd-4373-a29f-6d53c1037928,Amy Huynh,josephsuarez@example.net,48,179443.81,645,EE,Ronaldbury
1947738b-fcb9-417e-bca5-5eb58e827ba1,Tammy Gomez,melissawilliams@example.net,55,490270.27,332,KZ,North Christine
bc5579c3-769b-484b-9359-894d0cec6fa7,Nicole Holmes,briannalutz@example.org,30,197325.45,304,CN,Lopezshire
e3058874-043d-47b2-9017-a8b1b776e9de,Carolyn Brown,gardnerrichard@example.com,56,190129.24,329,JM,Tinachester
4b6fae63-56ee-43a8-8d41-b0e6d8cbeb2f,Scott Harris,gary61@example.com,21,72779.63,316,BE,Lake Amanda
0ae0af39-7a54-4d93-bbcc-c409ece6e0aa,Timothy Peterson,daniel23@example.com,26,37566.46,775,TM,Jesseborough
6b4cd505-1b92-422b-b9a4-677528790969,Dennis Scott,cgilbert@example.org,68,493324.16,485,DZ,East Michael
1d98b1bb-e474-424a-89cd-0934eb5f616d,Jordan Smith,smorton@example.com,39,87533.33,741,LU,Nicholsland
df882333-fc81-4541-9fb7-71b81b2fcfdb,Todd Patel,dlee@example.com,19,33102.57,608,SC,South Juliemouth
f34fc92b-fbae-45ed-ae2e-908c0cc1af42,Michelle Jimenez,danielwalter@example.net,57,34197.46,635,UZ,Jonesview
f00993a5-cedc-4f9f-af96-6614d648fabd,Sara Nichols,paul16@example.org,62,469961.44,734,CM,Oliviashire
3fa3230b-780a-4970-bf18-a5b4c0ad1594,Crystal Monroe,qvaldez@example.com,53,487437.43,573,ME,Michaelchester
774d5837-80e3-40d7-9741-4df563a68b1a,Mary Allen,laurenbriggs@example.org,69,219747.25,442,QA,East Kimberly
c963529f-5898-4a62-9cb3-35fcecd05b30,Kevin Thomas,isaacbrown@example.com,56,250833.59,728,KN,Lake Eric
52a7f7cd-83df-40ea-9223-e4aa3bd60b01,Julie Dominguez,hholt@example.net,71,405283.4,600,VN,Amandaview
1280bb43-d9f8-45f1-9bae-58f1f5b2fe79,Joseph Hughes,stephanie13@example.net,67,318135.23,335,TZ,East Carol
0f0ec95d-2674-40e7-bc84-a893ab975635,Katherine Holland,kingmadison@example.net,71,309905.44,723,GE,North Jamiemouth
d22e81a4-854f-4c36-85fb-4e50e2383c80,Michael Thompson,eric19@example.org,24,386410.04,846,SY,Christinebury
5ef5dd0f-36bb-46ca-b453-be4d342dedd3,Amber Paul,dwilliams@example.net,71,362273.05,650,SL,Danielhaven
a3e48082-7f66-4cd1-bb1f-91ec3a00fd2e,Lawrence Kemp,chelsea22@example.net,65,471446.69,581,TD,New Markbury
f9ccf60b-4bbd-4b20-a4d1-938e4637a548,Joshua Carter,christina61@example.com,23,195324.81,394,UZ,East Patricialand
a27158d6-7147-489f-8bb2-402072d5deae,Patricia Orozco,ryanbrown@example.org,19,273782.11,726,BN,Perezville
ddec20df-bc4f-4df3-9bff-885ab8020bdc,Emily Mills,jtorres@example.com,21,387460.81,420,FR,Port Lori
2e13fe44-d38a-4a4a-a53b-402a161019e1,Rachel Obrien,debra79@example.com,72,386132.76,784,MU,Thomasport
eb8f2bf6-a2d3-4b28-9b64-b8aefed3bcf6,Sandra Walls,pblackburn@example.org,33,218499.13,584,SI,Lake Lawrenceburgh
11ba99e6-c406-4b6e-9aaf-7e396f7fb99a,Carol Nunez,ann61@example.com,44,451865.52,843,SB,Port Kerri
6e763cc8-dd45-4d23-a7dc-6b8008e14621,Nathaniel Perez,duncanmaria@example.org,24,170716.65,479,NP,Benjaminport
e88db5a9-d279-43c7-8296-405cf74d032f,Shawn Hall,lynnrios@example.org,20,478724.21,758,KH,Port William
17fec1b1-e503-480b-a2b8-231b03fd93fb,Mary Adams,vreyes@example.com,61,476382.84,773,CU,Barkerberg
670bac08-2c8e-4121-ad95-8fb6c2f34bf8,Larry Alvarez,riveragary@example.org,33,478289.89,393,GR,Nancyfurt
9a97b95c-f683-4d0f-a150-c9f9e08d862a,Bradley Davenport,angelamiller@example.net,46,309432.19,613,BD,South Andrewfurt
7cd68b3c-58c8-47cd-8593-126892b2ca19,Mary Anthony,mindyflowers@example.com,37,27202.64,752,PS,Gutierrezport
8f921140-8dc9-4dc4-84e2-c53c24b9e276,Lisa Dean,liuscott@example.net,20,219240.95,426,PS,Port Timothy
c7f8590d-c800-4e9e-8c64-5d61cafdc7be,Andrew Walker,amy55@example.com,25,37621.07,688,US,East Harryberg
5936f4d3-78b9-422d-9e38-d2fd5ef40da8,Andrew Austin,rachel16@example.com,24,43979.94,440,IR,Lake Suzanne
e131ca14-1148-4c0d-b67b-e0afa3c15559,Joshua Campbell,brenda36@example.org,63,343495.28,392,GE,Duncanfort
7bd44c58-2b6b-4b71-9e2f-0e46e63e9d53,Patrick Garcia,rlyons@example.org,73,75404.97,762,RU,North Craigbury
59cace79-820b-48d3-b486-4647d3d07461,Daniel Johnson,johnsonronald@example.net,56,388181.21,324,ZW,South Yvonne
fff82997-6f7f-4dad-b173-e60026edaf61,Benjamin Gonzalez,xmoss@example.net,21,337069.63,820,GT,West Brandontown
18f32d46-e4f1-434a-9b6e-8fba5be61e17,Lindsey Alvarez,hernandezlisa@example.net,42,79018.95,605,TW,Port Rachel
19140785-d26d-4d6d-935d-aada12ca873a,Amanda Mcgee,millerlori@example.org,19,246192.5,596,BB,Johnsonport
669bd82b-cd98-4fc0-90b2-4e1110760fda,Jeanne Neal,harpermary@example.com,72,424393.14,315,RW,Jessestad
20a9610e-1892-417b-9a18-d1658b20b7e9,Cameron Harrison Jr.,perezvanessa@example.org,37,474427.58,681,BB,North Gregory
b230b0af-02d5-4ec8-870e-491eb4a880c9,Alisha Moreno,kimberlymooney@example.org,52,427614.72,304,MU,Wilsonton
cf6702bc-e3e5-4c8e-a91c-bcc81dc3422b,Grace Morris,justinsmith@example.org,51,451316.2,680,ML,Paulton
725e8079-4dba-4034-b127-dc64de3aa572,Monica Beard,stevenburke@example.net,49,236185.56,509,UZ,Brittanystad
548fff68-a9a0-488f-888f-e51a553296f3,David Adkins,victoriafranco@example.com,75,317887.22,501,KW,West Susanville
2fe3ed38-7e24-474d-8eb2-fb2f08b3615d,Tyler Carter,jgonzalez@example.org,53,414597.98,838,WS,Melvinburgh
4a0bba75-fafe-48d8-b4fa-746c0a2d743b,Kelly Hart,kathleen44@example.com,49,133201.02,566,LT,Gonzalezville
bce61455-1a9a-4261-bd4f-a6f0caeaaba2,Joshua Elliott,kathryn28@example.net,48,315559.71,594,ID,Patriciaport
11253573-7d6f-4a5a-b2f0-17b6fa9578e9,Ashley Barajas,nmorales@example.org,58,75749.06,443,BW,Collinsville
8fb180e8-83c3-4601-bcb1-8ff61760d078,Laura Hernandez,robertbeard@example.net,74,355429.01,684,CU,Masonshire
6bdcc11a-fa54-4997-a588-05de5234b6af,Jennifer Simpson,qhurst@example.com,61,33095.4,461,MX,New Ginaport
3a352cbb-c8dc-447c-8bb6-ccc08a24c4f1,Kaitlin Everett,gomezjeffery@example.com,28,167918.41,341,SG,Dawnfort
229e0a23-838d-4296-a036-f02e5e71ac1b,Angela Winters,melissapeterson@example.net,67,305156.81,842,KW,North Tiffany
8e404136-6828-4ea2-9d96-33c6759b32da,Michael Johnson,ronald19@example.com,66,219209.4,573,UZ,Goodmanbury
356c21ac-561d-4679-b3bf-c4672ee4757b,Amber Walker,xfletcher@example.org,59,239563.02,596,SG,Nguyenberg
0d33a9eb-420e-4282-b9f2-a09d84efb989,Sandra Rojas DDS,amandafrench@example.net,74,319107.14,517,VE,Lake Heatherstad
01a5efb7-bce9-4e0d-9936-a5a5acac53cd,Nicholas Woods,molinalauren@example.com,21,112603.56,789,SG,Grayview
bb4fac29-3c17-470f-a685-9f530c2b5e97,Barbara Soto,jeffrey84@example.com,62,20826.93,636,PY,West Brendan
5ecf9c5d-e32f-4413-a1f5-e0debba9a717,Teresa Andersen,wnguyen@example.org,70,322449.14,619,PK,Delgadoland
6a30f883-1a6a-4a41-b24c-c31c3827d7de,Teresa Davis,bgonzalez@example.org,71,223612.04,771,CU,East Tylerchester
9726e787-7441-48b6-8c73-3b32ee2ed43f,Jasmine Reed,jessearcher@example.com,73,276585.19,733,LT,West Alicia
8ffd8c09-715e-4b9b-b1c0-ee960a8f2f21,Ashley Yang,anthony77@example.net,70,492309.04,687,GA,Nelsonmouth
78ae6fd3-7818-46b8-b5ca-75b10adc947c,Kathleen Williams,jeremylewis@example.net,52,455445.06,743,CY,Mooreville
f003964e-88a1-47ec-8206-883cde40921c,Nathaniel Holland,vwright@example.com,65,159467.79,395,GD,Stoneton
24b1e7db-71ab-4546-9407-1159ed3f8765,Jonathan Smith,dennisbarron@example.net,68,357169.07,696,DJ,Mckinneymouth
4df701e5-9deb-4faa-8ba2-65b87ff633c3,Christopher Gillespie,traciehernandez@example.net,37,226083.9,716,LI,Weberberg
210b6e80-0c67-4370-b63f-709a56433218,Alan Bean,daniellehicks@example.org,55,210556.46,807,AR,Julieborough
56adb0b0-9904-4d51-865f-de8948f9b4b4,Nicole Morris,wallacevanessa@example.net,41,467970.06,683,BZ,Benjaminland
8cdf984d-30c9-4dd7-b4aa-5aae3e15d43e,Brian Pruitt,tyler03@example.net,32,308271.7,811,TN,Davidfurt
b3ca472a-ca69-4a0d-bb95-ca1088bf11da,Morgan Lane,ashleyvasquez@example.net,49,53942.58,571,GN,New Keithview
328e759b-8b3c-4e0c-9f40-ad532f5d7506,Gregory Wilson,danielle27@example.org,42,374143.55,379,CO,Lake Mary
27147ab2-0e7c-4512-9e67-6186608a5bb8,John Hunter,nmcneil@example.net,58,265180.64,468,DZ,North Regina
8f2aa05c-7669-48f1-95ab-052285990700,Alyssa Moss,marvinpaul@example.com,61,143786.96,328,CY,Lake Sara
1fd61c14-c4e1-440b-9caa-e5c7abdd0c55,Jill Russell,alexis72@example.org,22,438777.88,760,NP,North Leahland
d99f1ecf-07fc-416c-9479-29aac42f4c74,Anne Gutierrez,brian56@example.org,67,335877.65,784,IT,Basschester
f0c42152-d74a-47e5-8333-d9c3076ffbfd,Timothy Brown,shannon60@example.org,52,210741.23,647,HR,Daughertyberg
52612ac5-7acd-4f21-a9f5-89942563aef6,Courtney Richards,lindsey56@example.com,47,60886.86,482,IT,Lesliefort
9da75fa7-917f-4b2b-afb8-99d0e14efade,Julie Riggs,robertsonvictoria@example.org,64,83876.34,619,SD,Kelleyburgh
67c668db-b6b4-440a-9072-0bcd57d3841c,Natasha Williams,lawrence30@example.com,32,218337.34,683,ME,Mayshire
3b45b10b-8c9a-4614-923e-4cec1ce038ff,Jesus Marsh,kathleenmiller@example.net,24,243546.67,549,NG,Gregoryville
4b9644f5-d0d0-4989-a780-14aae9ca89ff,Robert Weaver,lauren64@example.net,21,453270.3,511,LV,Roachfurt
6edbd735-4d58-4c89-89a6-efdce067a71e,David Wright,bridgeslauren@example.net,39,439042.4,655,MT,Port Julietown
03a28a95-2b3e-4039-9752-41af4923ded1,Dana Shea,millerdavid@example.net,24,298738.96,580,BE,Port Danielleburgh
dd7b2d09-a8b5-4063-b22f-3b45167b0067,Robin Camacho,welchpeter@example.net,53,275990.24,580,FM,Conleyport
a04d26b5-7af8-47f9-aa00-0c67f9842ef4,Leah Brock,ehammond@example.net,38,330069.98,825,BH,South Johnfurt
b2a014b3-859b-4905-9780-b27fbd1f4670,Darren Wilson,howardmonica@example.net,59,213170.45,592,GN,West Jennifer
9c07f3dd-05c6-40d2-b14b-5d8ade24d5b4,Glenn Berry,rogerskatherine@example.org,30,36858.08,500,LS,Taylorshire
2353034a-f92b-4f29-b5d9-bd6007a94434,Victoria Parker,lewiselizabeth@example.net,24,194461.87,799,TM,Richmondland
61b76b8a-550d-4294-a35f-f3b86d2cc857,Colleen Davis,brianmanning@example.com,49,408969.64,361,LC,New Kellychester
416945bf-f0cc-4839-b1fd-ecda9213331a,Sherry Miller,iphillips@example.com,49,124850.02,802,PT,East Jillfort
e4d6389d-7557-446b-91db-ef3dfeacef9e,George Wall,olsonkenneth@example.com,60,327185.27,560,DE,North Mark
27378a0b-dbc3-4218-a384-38b5e1c74690,Katie Porter,william69@example.org,33,164482.53,301,BZ,Davidland
d49efd32-5bc9-4329-926c-50bb6d22fbd5,Karina Walton,raymondhenry@example.net,70,412755.22,753,ID,Lake Emily
eb2ec96c-77e0-43df-9d67-f5bc9e3fa411,Patricia Sheppard,austinmacias@example.org,62,286034.74,835,GB,South Kevinburgh
cf0826d0-a695-4816-a4c8-481f1881b29b,Harold Quinn,kcox@example.net,47,450452.05,329,DO,New Mariamouth
8499755b-45f2-4c4b-82c0-9cabfc5659cb,James Ramirez,mmunoz@example.com,72,229719.06,517,TV,Cindytown
2ea27132-e626-4314-a20f-44f44eb16b1a,Margaret Raymond,janemoore@example.org,18,235228.87,588,AF,Moorehaven
28735f8b-6852-4070-a47b-c88a24ce43bc,Andrew Williams,donaldsoto@example.net,36,479130.46,496,GD,Kristenton
2b271903-f750-44b4-8895-546389ae4608,Richard Jackson,msimpson@example.org,39,369539.64,542,LU,Coreytown
0de2d052-0737-47b7-845d-09f03a127fbe,Tracey Hobbs,spencer93@example.net,47,485537.33,700,IE,South Tammyland
b667ad61-6110-4f1c-8a17-b8f790435ce0,Shawn Johnson,michellemartinez@example.net,41,419701.85,487,ES,New Kevin
b880ee91-9150-4be5-82ef-0f394f9154f3,Joshua Hubbard,barbara39@example.com,24,72713.35,756,CN,Jonesside
aa5497a6-8596-4feb-b16f-acd9887890a5,Stanley Davis,william79@example.org,35,496666.52,695,CY,West Cassandra
fc58e15c-97dd-4062-8e49-f1f617f5e197,Rebecca Arias,william05@example.net,31,447151.85,822,MK,North Noah
70f66f28-1e9e-43ca-a5c1-f1a575a47c64,Miranda Martinez,virginiasummers@example.net,31,313504.68,606,CY,Port Justinburgh
5891f1b9-90e1-4c01-bf33-5b18198eb998,Johnny Fuller,jimenezkatelyn@example.net,39,215690.0,593,LT,New Jessicafurt
996eab5e-a8c8-4116-ba32-94699337420b,Stacy Miles,michael76@example.org,73,452628.54,427,KP,Woodardland
e178791c-516a-4664-b8eb-d5a1a85ddc0d,Jessica Franklin,michaelacosta@example.com,58,476600.56,617,DO,West Robertville
012e93a0-25f8-4671-8765-1b180d2f8616,Debbie Miller,joe61@example.com,39,311110.36,380,PY,Angelaberg
043a66ba-246d-49e8-bbeb-384a17b9e412,George Santos,curtishart@example.org,19,119099.69,847,PW,Catherinechester
667fbec9-cb12-4aa7-8933-ab70ab7d7607,Julie Robertson,xhaynes@example.org,60,220012.57,499,CA,Rodriguezchester
6bf8fd0a-24c8-4291-874e-6927128d5b8a,Jennifer Donaldson,daniel78@example.org,63,208825.05,443,GE,North Christopher
6a9d8826-cc1c-4b48-ac34-028b002d08bf,Juan Bates,fred25@example.com,55,174332.07,318,MV,New Brandy
92504500-28ce-41f0-a61b-bd7926563fd0,Jacob Smith,johnburch@example.net,22,228659.84,773,BZ,Crystalton
37870014-bcc1-4980-8535-70d2cf6dd745,Angela Torres,tmartin@example.com,56,470442.93,766,DM,Lake Ronaldmouth
90293f92-5914-403c-9f14-ffa61da35499,Steven Li,jonathan54@example.net,62,393581.3,485,PK,Port Tyler
599b79e1-3979-4e58-b7a0-e17ba4f4ed7f,Jill Rogers,jamesbarnett@example.org,22,108378.07,668,BA,Lake Juan
3ca40f82-62ec-428d-adf3-03f896e7bfe8,Marvin Jackson,stephaniereese@example.net,57,290970.1,671,NG,Lake Jasonchester
bfcee20b-1e16-46b9-8e30-7716a58a785a,Garrett Levine,natalie95@example.net,50,444742.21,799,BT,West Elijahmouth
94b006b6-cf7c-4f02-8f61-10bcce778d41,Jennifer King,melissa06@example.net,53,396703.12,553,BR,East Jesse
8568a8a7-a75d-4894-8a0c-756e81a2ea0d,Jessica Smith,cmorton@example.com,39,137356.34,758,SE,Clarkbury
77ecb534-5917-4924-9adb-ebaeacacbfb4,Joseph Mclean,qlloyd@example.net,31,101825.1,303,CI,Lake Michael
b56e8f8c-6aaa-454b-8649-2ebd20bc371f,Michelle Greer,jessejames@example.com,19,381574.75,338,GW,Fisherberg
a3aadb63-3ebb-4164-9ea6-188f218ea980,Christine Owens,jwilliams@example.com,61,306793.97,704,BI,Hallhaven
701c0adf-07cc-483a-b67e-7f992acb5636,Katherine Smith,nbryant@example.com,20,191865.34,475,MD,West Daniellechester
b27c4e20-3ac9-4eda-9b12-4d3174efef02,Breanna Day,imartin@example.com,56,476343.05,439,KI,Paulport
d93acb80-8edc-48d4-8f8d-fd79aed57d62,Glenn Dunlap,alexanderalexander@example.org,35,217636.15,799,GQ,Juanburgh
89f05d2a-707b-4ef1-a75c-a3e15b254e74,Paul Johnson,yorkchristina@example.org,62,404330.55,727,TT,New Kelly
124d7e28-810d-4b35-8d48-a181645662b7,Debbie Tucker,marie52@example.com,43,385677.87,584,CY,East Gabrielmouth
82bc4d29-f8b7-4102-a755-cabe5d305807,Jeffrey Johnson,rskinner@example.org,68,91320.82,429,BN,Port Lisa
2938bb88-5e61-4c48-a4ec-fc3ee9d23138,Ashley Barrett,ramosandrew@example.com,35,483318.2,542,AT,North Allenmouth
62caafd2-625f-4ff4-b9f0-c6ce720de2e5,Curtis Long,ustephenson@example.org,64,341721.5,399,KZ,Walkertown
19426e65-7438-4ae6-b4f6-7e3e3956239f,Charles Smith,edward05@example.org,66,161262.85,665,CD,Williamsburgh
ce31440e-fc56-4c95-b0d9-91ba74f85f88,Thomas Todd,elivingston@example.net,44,21034.43,757,BD,Port Jesus
bd1c6b9b-0f4f-470f-ba96-44b4688544c8,Daniel Castro,langchristopher@example.net,58,254031.42,534,FJ,North Louismouth
1039ab7b-b238-45f7-9b96-c95df66bd521,Michelle Gibson,ginaryan@example.org,31,345748.06,316,PK,Erichaven
5c89112e-0654-4312-b794-1482cd5331cf,Craig Palmer,burtonallison@example.net,49,201836.98,537,CM,South Mark
7e01bf93-0e0d-42fc-9060-14e9a2f291e3,Christine Harris,yburgess@example.org,48,49492.1,345,TV,Lake Carrie
3c662f23-6b0f-4190-bab0-ebd57f8cc0c2,Stephanie Davis,zsanchez@example.net,41,111107.94,501,TT,Lake Gary
76822e37-948d-4e5e-899a-b6535299948c,Deborah Browning,alicia16@example.net,54,453821.64,849,IQ,Wardtown
c169d46e-df71-4d3e-856a-d9020d0f7eb9,Robert Adams,robert44@example.org,70,39233.79,568,NO,Stevenfurt
41c9b1cb-cebf-4b1a-9693-61c603ecf803,Paul Morris,jthompson@example.net,31,401277.35,428,FM,West Gregoryport
9a47b324-01ec-4aa1-8653-2b5c1e09107d,Anna Hall,nthomas@example.org,39,180661.07,493,NG,East Peggymouth
d0d6e2ca-79a1-4f2d-bfd5-cb439a277cc7,Billy Hines,ryanjohnson@example.com,53,78059.82,594,BF,Charlesfort
9d505262-b8e6-4794-9904-ed1ae09fb323,Mackenzie Delacruz,carolyn29@example.net,46,442750.66,411,SI,Johnsonside
3e189ae4-2a4c-4097-b878-a22f09d7940d,Jennifer Lucas,sherry03@example.org,60,27681.11,562,KP,South Gabriel
810c39b1-1e42-478d-a5c2-0294a1f777d6,Vickie Kelley,jeffgonzalez@example.org,74,172331.58,487,GD,Benjaminberg
e797e2e0-6de3-4323-826c-a640b4357703,Joseph Hoffman,christophergarcia@example.com,20,104553.4,530,NE,Lake Michaelmouth
1ca9b7d3-c5b4-4714-af59-97b569ee61d7,Andrew Neal,jamesmaddox@example.org,45,397220.65,439,AM,West Chelseastad
34cae4e5-d9b3-4b24-bf4a-de6c5cbaa6a2,Ralph Reynolds,kristin85@example.net,36,478299.1,805,SD,Peterstad
ae4d5775-42fa-41b6-b02d-5c4840807bc6,Jessica Whitehead,rcordova@example.net,67,281621.82,458,DK,Port Shannon
6daf966c-7f88-4c43-bfcf-48540dcf56e7,Jordan Rice,ugallagher@example.org,43,145138.6,500,LB,Patriciaview
71174771-c9d2-4ac7-84a7-c54b5eaac7b6,Robert Scott,kaylee57@example.net,18,53315.72,642,CG,Lake Roberta
094575e8-7eda-4aee-8e65-f34a3a7de43a,Lauren White,owallace@example.net,40,326842.31,348,WS,North Juanmouth
94a2fdc4-92e7-4a0d-97e3-5e8f327dcded,Jeffrey Carroll,alan93@example.com,63,145438.95,581,QA,North Daniellefort
8f5c31da-2519-4a3d-ad8f-14ff52a98802,Thomas Mcfarland,ekrause@example.org,31,236786.61,350,WS,Port Manuelton
323b134e-78a1-44be-8318-a206e9cb3208,Ms. Tina Cabrera DDS,jmontoya@example.org,28,428465.68,611,BZ,Stephanieton
fadaf501-f169-46ff-a80e-305cefe55065,Mrs. Amanda Smith MD,robertskaren@example.com,35,301803.21,486,TL,New Tiffany
76235882-6db5-43b1-a87f-d312c9686f9e,Sherri Hall,lunajonathan@example.com,47,127290.49,497,DO,Rossfort
70977ffa-ded7-495e-920d-07190f613b20,Xavier Johnson,cellis@example.com,67,368035.17,563,TN,Lake Jenniferhaven
4bf1d537-a3a0-4f6e-87e7-99208ede64ac,David Woods,kward@example.com,44,325460.75,479,VC,Port Sharon
9d68c31c-1e70-4c40-bfc2-a175ff551c44,Stephanie Sullivan,jeffreyyates@example.com,30,475138.07,411,SG,Baileyfort
9d5e3626-fb6d-4b49-af1d-03905b1f975f,Maria Maldonado,jessicalucas@example.org,18,231545.76,680,PS,Nicholasbury
e3f3aa9b-1864-4c38-8c44-270223ae2887,Samuel Taylor,lbonilla@example.com,22,97397.78,629,CO,North Jordanmouth
166b7068-2fc0-440e-b8aa-7b05577c4117,Melanie Smith,ricardocordova@example.org,35,303351.31,804,FM,Lake Erikmouth
065b9b4e-7033-4dac-a5ec-04a26f72dbe2,Maria Howard,ylewis@example.com,48,303680.54,476,ER,Jodiberg
a35c2764-cce5-4bbe-8364-318a6f97aca5,Mark Jordan,dunnjoseph@example.com,34,411506.96,616,TT,Sosaside
fe72a258-0eaf-4c40-81f9-fbad1a7364a2,Mary Clark,crystal32@example.com,27,406978.18,510,YE,West Autumnburgh
7b3a59fa-cae2-4193-916e-224af57473d0,Joseph Hayes,andreafuller@example.com,41,428492.33,656,IL,Madisonfurt
b76167f4-78b5-4d92-bdb7-25ebb5c9fddb,John Griffin,erica48@example.net,28,431255.54,463,ID,Millerview
95809ee1-42ad-4193-bccd-3cb11e6e7c3d,Garrett Perry,amy95@example.net,67,204946.05,622,AD,East Jerome
eb6a06df-3487-42e1-9f0a-a9b2ab948e2a,Dwayne Mueller,oshepard@example.org,34,247397.77,796,NO,New Victoria
829c1fa4-0fc7-4eed-9e93-616fbf2b7e3b,Mrs. Cynthia Jones,alexander96@example.net,72,203663.92,733,BY,Olsontown
c47cdd70-5b4c-484f-82a2-4451945d7dc5,Amanda Cummings,brittanycunningham@example.org,70,467862.1,590,RS,Georgemouth
97cb98f8-5ba6-458b-923d-3234576a7b90,Ashley Sanchez,davidwebster@example.net,23,173984.49,334,UY,Lake Victorland
facbc862-38c2-4019-85ee-69c568e78252,Edward Miller,ramirezdarrell@example.com,18,288259.51,554,ID,Port Gabriel
289225f5-ac41-4703-bbfe-9ac27eb7cb60,David Hanson,wsmith@example.org,47,440621.96,652,LK,North Jamesshire
4e3510d9-845b-4ead-901b-bab932b95b58,Mary Wolf,ucox@example.net,47,229333.94,723,BI,West Andrewshire
f23ca03a-8624-4ed1-b6c0-3e9859021e50,Nicole Underwood,ellismichael@example.com,60,334856.29,668,UA,South Jasonfurt
e39d3dae-eb00-400e-9348-dbd6bceb7f81,Taylor Hall,rebecca34@example.net,69,279777.04,695,VU,South Kelsey
381b196d-e26e-4d07-91e0-18ad4dc661a2,Richard Grant,melissagutierrez@example.com,71,66559.12,423,BS,East Jeremy
87de6fd9-5414-4d08-b964-1813c2ccf413,Jessica Singleton,devinmoore@example.com,55,206220.95,576,RW,North Sheri
845e97be-574a-4b02-a735-2fa35eefa643,Jessica Lopez,samantha84@example.net,27,307618.17,636,ZM,Vargasside
006b3e6c-6b52-4f3c-aaa6-b455d4e5fa50,Rebecca Murphy,stephenjensen@example.com,41,33836.6,378,GB,Whiteberg
8541db72-b3b5-4e9c-a3dd-e56ea42e7574,Anthony Odonnell,rwhite@example.org,48,44565.1,528,BG,Scotttown
eb8df46a-6e4c-4914-8db5-8ca9c44b1bec,Michael Duran,frykatie@example.com,64,116803.56,608,BF,East Paulton
3f9a9ebe-d9c7-4811-a7d6-7b40c0cbc5bf,Alice Jordan,lporter@example.net,46,240990.37,750,DK,Port Travisberg
8012d9ef-461e-4374-8b8c-22fb38e4de25,Michael Mccoy,victoria78@example.com,56,181875.38,549,NL,Hodgesside
5d8315cf-de68-48fb-9af8-b5c820cd2e9f,Ariana Gonzalez,jmiller@example.net,74,137193.75,433,DE,Port Michaelberg
21e5e4e9-f44d-41a1-8a2e-85cfd9138ab2,Megan Barnes,felicia83@example.com,51,54928.62,549,LC,North Michaeltown
767ace1a-1a4c-4964-9a31-5076d1ee0925,Jessica Clark,donna54@example.org,49,495113.87,451,LR,North Lisashire
c4eeb6d6-a4fb-489f-bdf3-bdf53bef010e,Karen Choi,toni10@example.com,48,64963.39,840,TZ,Wardbury
9d647d17-10c5-4986-95f6-70fe1dcc91e3,James Nunez,thomasnicholas@example.com,48,344102.61,590,EG,Port Katherineton
106db803-376b-49a0-97db-24fddb018bd7,Virginia Simmons,albertmccoy@example.org,24,115051.58,722,NR,South Nicholas
8c307f9c-e115-4c47-a797-e779bd3b50ee,Michelle Watson,yduncan@example.org,58,91104.85,773,MH,Priceburgh
50c43cb5-538e-4701-ac57-f2cc35a21500,Annette Johnson,zimmermanjason@example.org,67,386153.3,777,LI,Mariaburgh
25788d81-0135-46d8-963d-10d8601e088f,Cathy Jackson,abeltran@example.org,54,381384.83,499,AZ,Garzafort
6072e126-7a5f-4f62-8445-3c456794f5ec,Adam Maldonado,wongwesley@example.com,75,402514.42,657,BH,New Stephanie
64169d45-1b20-4391-b397-437f91c3f666,Juan Barrera,scotthampton@example.net,44,289757.34,660,WS,Maryfurt
389499f9-bdab-40da-acf6-e653f6f92956,Andrea Horton,jonesdeanna@example.com,20,205211.24,684,BT,East William
300c2048-202d-461e-aa61-fb593a67c691,Jeremy Bailey,sethbowen@example.net,72,153516.68,532,MK,Derrickview
41a5b927-81ab-4ab4-9f02-212852a3b69e,Amy Estrada,qwarren@example.com,52,156677.97,338,JM,Port Meghanland
61277ca3-4e89-488f-b473-3f1e5bd27fbc,Jennifer Bradley,amy68@example.net,60,28537.27,369,UZ,Jeffreyfurt
395e92b5-c3e9-4646-b302-81b521244571,Tyler Weiss,mjordan@example.net,25,112743.76,587,KM,South Brittany
d33699dd-6974-4418-a6a1-7dbd5728da2b,Cheryl Mason,nicolekim@example.com,21,343061.92,725,NA,New Jasonland
f3959766-9b97-430b-811f-990fd7b234a2,Andrew Parker,gmendoza@example.net,56,69225.08,770,MA,Mendozahaven
82de80ac-6979-4ecf-91f1-b9692edd9fe6,Charles Rowe,pcurry@example.org,58,431679.48,823,TL,Edwardborough
e41ac0f1-8e33-457a-9c7b-b83336fb06ae,Joseph Howell,kirsten40@example.net,72,119229.76,587,GN,South Richard
